COD_PARTIDO,NOM_PARTIDO,NOM_CANDIDATO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,90,98,TOTAL
2,PARTIDO CONSERVADOR COLOMBIANO,JOSIAS FIESCO AGUDELO,191.0,108.0,29.0,77.0,62.0,38.0,64.0,197.0,100.0,244.0,346.0,71.0,96.0,17.0,35.0,59.0,13.0,68.0,66.0,0.0,28.0,0.0,1909.0
2,PARTIDO CONSERVADOR COLOMBIANO,JOSUE HUMBERTO CORREA HERNANDEZ,384.0,67.0,99.0,178.0,101.0,56.0,251.0,603.0,165.0,609.0,738.0,143.0,181.0,63.0,56.0,167.0,34.0,142.0,230.0,2.0,58.0,1.0,4328.0
2,PARTIDO CONSERVADOR COLOMBIANO,LORENA RUBIANO FAJARDO,102.0,33.0,8.0,40.0,25.0,11.0,41.0,109.0,31.0,143.0,131.0,27.0,32.0,8.0,13.0,39.0,8.0,28.0,32.0,0.0,16.0,0.0,877.0
2,PARTIDO CONSERVADOR COLOMBIANO,LUIS ALFONSO BURGOS CARDENAS,161.0,53.0,15.0,27.0,35.0,16.0,47.0,142.0,49.0,108.0,158.0,48.0,43.0,15.0,7.0,52.0,3.0,26.0,45.0,0.0,15.0,0.0,1065.0
2,PARTIDO CONSERVADOR COLOMBIANO,LUIS ALFREDO PINEDA PULGARIN,249.0,114.0,114.0,425.0,457.0,106.0,774.0,984.0,396.0,2231.0,758.0,167.0,164.0,85.0,101.0,328.0,56.0,228.0,825.0,0.0,120.0,2.0,8684.0
2,PARTIDO CONSERVADOR COLOMBIANO,LUZ BERENICE DIAZ LOVERA,86.0,19.0,15.0,78.0,51.0,22.0,64.0,146.0,52.0,253.0,186.0,41.0,52.0,22.0,25.0,54.0,9.0,31.0,65.0,0.0,22.0,0.0,1293.0
2,PARTIDO CONSERVADOR COLOMBIANO,MARIA ESCILDA PIÑA DE RODRIGUEZ,26.0,12.0,3.0,18.0,17.0,10.0,19.0,95.0,15.0,43.0,51.0,7.0,11.0,4.0,1.0,29.0,2.0,16.0,35.0,0.0,4.0,0.0,418.0
2,PARTIDO CONSERVADOR COLOMBIANO,MARIO EFREN ORJUELA ORJUELA,33.0,10.0,5.0,20.0,230.0,24.0,33.0,68.0,27.0,85.0,51.0,12.0,18.0,12.0,25.0,35.0,10.0,20.0,31.0,0.0,6.0,0.0,755.0
2,PARTIDO CONSERVADOR COLOMBIANO,MARIO JAVIER MATURANA MORENO,20.0,5.0,9.0,24.0,12.0,11.0,14.0,52.0,16.0,43.0,100.0,9.0,13.0,11.0,12.0,21.0,4.0,18.0,21.0,0.0,6.0,0.0,421.0
2,PARTIDO CONSERVADOR COLOMBIANO,MAURICIO ALBERTO LANDAZABAL SUAZA,53.0,39.0,8.0,36.0,36.0,21.0,31.0,59.0,34.0,150.0,140.0,33.0,21.0,15.0,16.0,36.0,3.0,38.0,44.0,0.0,22.0,0.0,835.0
